gene,GSM4448287,GSM4448288,GSM4448289,GSM4448290,GSM4448291,GSM4448292,GSM4448293,GSM4448300,GSM4448301,GSM4448302,GSM4448303,GSM4448304,GSM4448305
ZFYVE26,4.499671587769231,4.259371020153846,4.349120649846154,4.157308393230769,4.412608853230769,4.2319260451538465,4.638855100307692,4.268681801307692,4.160185213615384,4.267869563461538,4.5127870163076915,4.190752187615384,4.4931090006153855
TOR1A,4.609299837846153,4.584826854769231,4.6946878210000005,4.685467201846155,4.5728828020000005,4.741920827538461,4.641176236307692,4.780664969076923,4.976635540307693,4.568367453769231,4.788855207384616,5.084020979538462,4.722001830076923
ELAVL4,0.6643192951538462,0.6933522757692308,0.7339866047692308,1.1409449,0.8192193961538463,0.561841956,0.7005268600000001,0.8457555608461538,0.6977316119230769,0.6655420848461537,0.7656930493846151,0.9843810682307694,0.6429756463846155
BORCS6,3.778912529,3.732763470692308,3.701694917153846,3.505084603538461,3.4652438647692305,3.4855274002307697,3.3921946873846163,3.6480237929999997,3.944616529,3.487896499384614,3.5867153943846146,3.491170029769231,3.630596697846154
USP29,1.0530435456153846,0.7104864380000001,0.9782083573076924,0.667404472076923,1.0232312134615387,0.9123699103076923,1.0164673823076922,0.9439932810000001,0.9363912940000001,0.6933522757692308,0.973970655076923,0.9908858386153846,1.207180629307692
CRYGB,1.367459502076923,1.1296225686153847,1.2574620703846155,0.9292395547692307,1.4070553926153846,1.4802703134615385,1.1698661346153845,1.3839482823076923,1.3179659275384614,1.3143267303076922,1.2517478233846153,1.3973601307692305,1.0765152028461538
SP1,1.1785157413846155,1.029486311846154,1.1286955093846154,1.2407343131538462,1.1225928217692307,1.1225928217692307,1.1842372612307692,1.1904331603076923,1.5409557204615385,0.9727823196153847,1.1672770621538462,0.9505516081538462,0.9522722391538461
WDR73,4.448962829615383,4.299139558076924,4.095120567,4.202488432384616,4.37773870923077,4.392961631615384,4.3448774451538466,4.609299837846153,4.403302479,4.076620156615385,4.390287428307693,4.108705214230769,4.303970764384615
PRO1596,0.9505516081538462,0.9843810682307694,0.9635367506923078,1.175453428230769,1.0852588888461538,1.0705742306923076,1.1204907052307693,1.104725203230769,1.0003891514615384,1.0047828755384616,1.2968273214615385,1.4072735476153848,0.8101962283076923
AFAP1,0.5799862757692307,0.37496136876923075,0.4275389697692307,0.722472211923077,0.6767129533846153,0.527539117,0.5337787596153846,0.693958066,0.3114720494615384,0.7466161583076923,0.8207099273076922,0.43980089699999997,0.5590236276153846
IDE,6.098207212384616,6.0774038158461545,6.267076558846153,6.304608558846155,6.325435027615385,6.450903362615384,6.298393607769231,6.144854045461538,5.976674235999999,5.948312345076923,5.97053138123077,6.140831079153846,6.136437335230768
C8A,0.9634297562307693,0.8932527442307692,1.0366367516153845,1.1219189727692307,1.3314139603846153,0.9653623726923077,0.9098224337692307,0.8114807311538462,1.3052847015384617,0.9770721840000002,0.8984582113846155,1.0884694489230768,0.9853960315384616
PTPRCAP,1.9061454746153843,1.7326749555384615,1.673694006384615,1.853810987461538,1.810299634615385,2.1312467877692303,1.771719445230769,2.0625562762307688,1.8750935908461537,1.7166894337692307,1.891611421692308,1.604961888692308,2.0205305453076927
FIBP,6.400654960384615,6.52655838623077,6.227426571,6.220529921923077,6.108117311,6.2521282504615385,6.262038804538462,6.564723276461539,6.523043390846154,6.128086076230769,6.30413776846154,6.250161176153847,6.146054975538463
MFSD2B,2.5068872520769228,2.5438102261538464,2.5935710553076916,2.271059661461538,2.6495948265384617,2.4869362947692313,2.4783866994615384,2.5935710553076916,2.3893233467692303,2.611806800461539,2.4284254091538466,2.876732342230769,2.333311702692308
CHMP2A,6.854148803692307,7.059407214615384,6.782269285461538,6.458572316076923,6.640231507846153,6.811957212307693,6.824486350846153,6.639234743076923,6.898990424307692,6.755234206153846,6.710411458846154,6.943849707384615,6.660704122538462
FAM63A,4.573808953923077,4.606895955615384,4.766878000230769,4.527371414692308,4.488248851615383,4.5525217172307695,4.651844931076923,4.610525605076923,5.080654515769231,4.521642806538461,4.733378373538462,4.668273470846153,4.565660104153848
OR7E24,0.34345841792307696,0.5650280407692307,0.7383281821538462,0.33987490484615385,0.5192117303076923,0.6011299269230769,0.7077767317692307,0.40305516653846163,0.7662041337692307,0.6176919535384615,0.675862544923077,0.7413659702307692,0.7572110601538461
PRMT7,3.5295871456153844,3.1598654437692306,3.2891984861538464,3.1357453386153846,3.0751923913846153,3.1933229479230767,3.413356129615385,3.541570909846153,3.3454135504615388,3.170491455153846,3.239628777846153,3.4783070976923085,3.2473061274615387
NOS3,1.9533542678461542,1.972112089769231,1.820991935615385,1.7433473316153845,2.0391486497692313,1.7664859886923077,2.0830996675384617,1.7134236448461537,2.110235860384615,1.6975288512307691,1.7445737606923073,1.8522983059999996,1.6644981696923078
TUBB4B,8.874162702846153,8.699051280307692,8.679278697230767,8.371061607307691,8.690105566538461,8.518079592692306,8.521196617,8.826064330076923,8.805538163692308,8.687998713153847,8.901754774,8.829568564923077,8.692457503384615
METTL10,2.1518177579230775,2.261990964384615,1.8217494890769232,1.9477118366923079,2.3785584404615387,2.169065263923077,2.158606270076923,1.9769632996153848,2.036009050846154,2.103885676,1.9824177379999999,2.205574567923077,2.277228223538461
IL2,0.46830620023076924,0.2201273156923077,0.4017163503076923,0.5011251293076924,0.6540772438461537,0.45481066453846153,0.6601823933076924,0.31378424292307694,0.6517070699999999,0.46830620023076924,0.4902365724615384,0.1634349877692308,0.4943718682307693
MCCC2,6.207703463923077,6.272975988076922,6.05389326023077,6.117156701692309,6.176520822384616,6.064561949076923,6.143937904384615,6.337573477538462,6.075991610538462,5.911134177307692,6.041886469153846,5.729569005307692,6.04054924323077
APIP,4.6193566409999995,4.502539411461539,4.500646797153847,4.324230369923077,4.279784073307692,4.368758066846154,4.342502830153846,4.282791209076923,4.0004089825384614,4.4413874415384615,4.320105742846153,4.504501530307692,4.482967156615385
SAA3P,1.1688601012307696,1.1597290105384617,1.3593406343846155,1.2197200809999997,1.0001030071538461,1.4200640478461541,1.5488179796923078,1.0795617383846154,1.1264694056153846,1.1196091376153847,1.1441837686923075,1.2202543976153848,1.0579019970769232
C2CD2,5.092648471538461,4.939480158538462,5.036942510153845,5.068954402692308,5.193406090769231,5.262326442230768,5.120494763076923,5.265694920846154,5.277846364307692,5.24171648,5.4961087164615385,5.347713100769231,5.386124825076924
ENTPD1-AS1,3.772704564076923,3.458691029,3.389182345307692,3.4661730771538464,3.7044511147692307,3.5024931786153846,3.493866377923077,3.9163917046923085,3.440435317846154,3.6222021640769224,3.5513680789230766,3.6686924615384617,3.7104711549230776
OR12D3,1.6116799733076925,1.5715329235384616,1.440728638076923,1.254824799230769,1.1504909013076923,1.4568608079999998,1.326299384076923,1.3793365783076923,1.2446997036153848,1.388709418153846,1.6363853047692307,1.471482231,1.6092521806153843
SLC36A1,4.70732209123077,4.746514178384616,4.708871506153846,4.5755920691538465,4.651844931076923,4.695564848615385,4.640068276076923,4.912003447846154,4.980516467307691,4.945027981615386,5.094470960692309,4.865230868384616,4.735327901307692
HIST1H2BL,1.3899783383846152,1.5829435893846155,1.5336079996153844,1.6082145052307695,1.5414355474615387,1.5197965630769232,1.1938016607692308,1.483407426615385,1.4392836945384615,1.8528304554615385,1.4655921127692306,1.6881427294615388,1.5817457233846153
CLDN16,1.4504835263076925,1.630254856230769,1.657980535,1.5528697349230771,1.9905803241538462,1.689686339230769,1.6058424762307693,1.6740411201538459,1.9514892922307694,1.768290820923077,1.777509463461538,1.8370978704615384,1.8376936146153846
TMX2,6.459912421307692,6.3050624327692315,6.2883664352307695,6.445965521692309,6.656111668307692,6.494192256692309,6.103937934,6.622116060692308,6.537290593153846,6.329820887307692,6.589095502384615,6.395574615384617,6.510720781461539
MIR943,4.488857870307692,4.552015016307692,4.382028117769232,4.337306252153846,4.224643472076922,4.278165218846153,4.6143199209230765,4.522948187461538,4.757021650692307,4.665143437846154,4.467513553846154,4.463035770384615,4.609299837846153
FAM50A,5.408124678538461,5.330325426846153,5.014598430384615,5.026539742153847,5.136736730846154,5.034805556999999,5.4476935783076925,5.247122135538461,5.200597519692308,5.000642005461539,5.190408318153847,5.317829058153847,5.069837754076923
TAAR2,1.1615391878461538,1.1468299124615384,0.8531649642307693,1.007454871153846,0.7714779097692307,1.0501353286923076,1.077182024,1.1625902684615386,1.3271347556153847,1.2715973009230768,1.1564671935384614,1.2097583371538465,1.1373500656923077
TMEM257,1.1015119685384616,1.2260933453076923,1.2698549368461538,1.457694557,1.085435566230769,1.3530343076153846,1.1940243763076923,1.3284183015384614,1.3676936376153845,1.1504909013076923,0.9705099689230772,0.9929204156153847,1.3818134483846156
CLCN7,5.01305474823077,4.884097055538461,5.153404708230768,4.676932466307692,5.005054615538461,5.117785202999999,4.948716143615385,5.150004982461538,5.245499502615385,4.9871080203076925,5.0361903450000005,4.846748650692307,5.161406946076923
P4HA1,4.865993819384617,4.839407587153845,5.201294557000001,5.0040480456153835,4.798592010692308,5.112225512923077,4.894381632384614,4.879298604692307,4.612987012615384,4.913056215923077,4.7407411250000004,4.7968321427692295,4.790778641153846
NDST2,4.1650786232307695,4.16615428869231,4.488493945769232,4.166864978230769,4.068442438307693,4.068442438307693,4.335345843,4.221582171076922,4.423264505615386,4.243435511615385,4.289991839384616,4.558923459153847,4.37998903923077
NDUFC1,7.612683203076923,7.554706161846154,7.434615184769232,7.326416947230769,7.476555201999999,7.3891163447692305,7.424861765692308,7.143813642461537,7.06384806753846,7.302645845000002,7.21118890176923,7.3332800703846175,7.336959125307692
B3GAT1,1.5764115688461542,1.5711120026923076,1.3204738673076923,1.3749460993846154,1.0976922005384617,1.6059345657692308,1.4297370583076925,1.3456422404615382,1.4583159596923072,1.5095677687692306,1.3280935712307693,1.6637451887692305,1.5540851547692311
CDK5R2,1.3836355275384613,1.3830699987692308,1.7571671249230767,1.8390958554615389,1.5479821587692308,1.6655881280769231,1.4818209213846159,1.4916281607692308,1.3872791102307696,1.6550244103076925,1.3539487925384617,1.5891768787692309,1.632542587
IDI1,6.639872991769232,6.6718258044615375,6.3993056727692315,6.792933449153846,6.587828890000002,6.81877446123077,6.4455425232307695,6.3847493900000005,6.32921438176923,6.566933373846155,6.586185950461539,6.499189993384617,6.705228215538461
PLCL1,0.7816072543076923,0.807077136076923,0.8125253885384615,0.985292116,0.7206421740769231,0.8049516523846153,1.3462346843846154,0.8657667705384615,0.8106072543846152,0.8706424668461538,0.9311293804615386,0.8791007996923077,0.8515586624615386
WAPL,4.648724667769231,4.774782096923077,4.666757035,5.19899202423077,4.843788902230769,4.701853586692308,4.752681547923077,4.771024540615384,4.730011466846154,4.9168944070769225,4.799627066076923,4.590631571692308,4.662182527692307
KRT10,11.172036474615386,11.153342184615385,11.080437471538461,11.257772789230769,11.124010073846154,11.037507046153845,11.197029868461536,11.080437471538461,11.064776379230768,11.218113161538461,10.723821670000003,11.080437471538461,11.39868320923077
KIF21B,1.8449001899999997,2.072130828153846,1.7418633453846155,1.7506604385384616,1.684951431923077,1.4486485113076921,1.7552575865384616,1.8838613875384616,1.9923551295384618,1.7302957190000003,1.7029888718461537,1.8522983059999996,1.8781918279999998
POLR1B,3.778912529,3.9281355785384613,3.8103125654615386,3.7479739070769233,4.01334014976923,3.5723260518461535,3.8099061373846155,3.773615489615385,3.8965111761538465,4.1218006795384605,3.918591807769231,3.6911745960769236,4.068045918538461
KCNG1,2.067070945923077,2.0927113585384616,2.517909985,2.034973148846154,2.2044968624615384,2.0705322642307697,2.0137734682307693,2.0136623666923077,1.9209492263076924,2.0326407270769233,2.120501718153846,2.2400434515384617,1.944775622076923
ZNF143,4.0780006950769225,4.318819782076924,4.145733235076923,3.971004366461538,4.124671207076923,4.034966171307692,3.972901159769231,3.9879709925384614,4.1151174784615385,4.380931867384614,4.338298464923076,4.211032843615384,4.3897662983846155
OR2F2,1.0959689093846152,0.8971826980769232,1.059148439,1.1633521983076922,0.8495746506153845,1.2471485315384616,0.9398506709230771,1.1597290105384617,0.9958454404615386,1.2669492649230767,1.1376598847692307,0.7620899796923077,0.9726946765384615
ATP1A2,0.9171613723846155,0.8483205591538462,1.0820869874615384,0.7520841271538461,1.1719100443846153,1.0813169692307694,0.8537920835384616,1.0040103828461537,1.266130120076923,0.8746208347692307,1.0205563782307692,1.1968664109230769,0.9226886451538461
SLC8A1,0.6769256549230769,0.8171190886153846,0.6120815837692308,0.8249824552307692,0.7219520462307693,0.6702956333846153,0.515405553,0.9317728288461539,0.9511353964615386,0.509517596,0.5258295310769231,0.889040277,0.7063030633846152
HTR2C,1.0587362600769232,0.5537918310769231,0.47852995700000006,0.713529197923077,0.5022158802307691,0.5523633655384615,0.6601823933076924,0.6284639351538461,0.7028614040000001,0.5192117303076923,0.6800915405384615,0.5119063703076923,0.7365635596923078
NSUN5P2,4.955555117846154,4.9908124059230765,4.811419215846154,4.843194611692308,4.8821796939999995,5.133875901153846,5.061486059615385,4.682681815384615,4.689126217384616,4.610813417153846,4.943118690692307,4.877104823076922,4.998977961
NEDD8,7.037701452307692,7.115524646230769,6.894885119307692,6.630044151461538,6.791131668384614,6.9792719005384605,6.98129335976923,6.8255478876923075,6.79472643553846,6.755234206153846,6.602101771692309,6.8973988793076915,6.718056797307693
ARL14,0.7359090263076925,0.7215305857692307,0.8560071043846155,0.7742677344615383,0.5993467579230769,0.6108085397692308,0.5030478554615384,0.4595723607692308,0.46158634361538464,0.816965324,0.960982214076923,0.7448379674615383,0.6371444659230769
ZCCHC6,6.63796281976923,6.52580193876923,6.5408035898461545,6.676649682692309,6.586521053307692,6.687688458615384,6.543127798076923,6.244394711461538,6.1753333754615385,6.570395813000001,6.4689943228461555,6.3986082959230774,6.56542491076923
HESX1,1.1139957653846155,1.162109008846154,1.1091844073846153,1.1834263525384616,1.114451975769231,1.0326549055384617,1.466149909076923,1.0618379387692307,0.8387631071538463,1.260263837923077,1.002162488076923,1.3196963258461538,1.1849457264615384
C1orf159,2.0800374333846157,1.983001775076923,1.958663919692308,2.0910936113846152,2.0169600916923076,2.0677758250769234,2.039900425769231,2.462735832769231,1.7960151751538462,2.1490076613076927,2.224846038153846,2.132089995230769,2.0409992270769233
MAGIX,1.336446009923077,1.3165510336923076,1.1936626597692308,1.2575999653076921,1.3787736439230769,1.2902244145384616,1.4655921127692306,1.3558049719230771,1.0020155632307692,1.1411954593846152,1.1919462618461538,0.9150477556153848,1.1373500656923077
MIR6884,4.67528423276923,4.441774939307693,4.4260328861538465,4.381777452461538,4.27132284023077,4.519908451307693,4.641374796461538,4.761694539076922,4.528225760769231,4.40351799276923,4.761278979384615,4.404650772153846,4.420475371461539
HNRNPCL4,1.916999325923077,1.583895296,1.9303213473846152,1.4875080186153844,1.6879004264615387,1.6557060197692306,1.4523686527692306,1.6126539949999998,1.6911710637692308,1.690931544769231,1.684951431923077,1.9109434156923073,1.8110819903076927
SLC6A9,1.5790222068461537,1.6511165756153845,1.6611280624615383,1.7875506098461538,1.7213442093846152,1.634648578384615,1.4324765037692306,1.8220166624615386,2.0830996675384617,1.7326749555384615,1.8116837973076925,1.599849958,1.7288227042307698
